Date,Open,High,Low,Close,Date
2015-10-06,1986.630005,1991.619995,1971.98999,1979.920044,10/6/15
2015-10-05,1954.329956,1989.170044,1954.329956,1987.050049,10/5/15
2015-10-02,1921.77002,1951.359985,1893.699951,1951.359985,10/2/15
2015-10-01,1919.650024,1927.209961,1900.699951,1923.819946,10/1/15
2015-09-30,1887.140015,1920.530029,1887.140015,1920.030029,9/30/15
2015-09-29,1881.900024,1899.47998,1871.910034,1884.089966,9/29/15
2015-09-28,1929.180054,1929.180054,1879.209961,1881.77002,9/28/15
2015-09-25,1935.930054,1952.890015,1921.5,1931.339966,9/25/15
2015-09-24,1934.810059,1937.170044,1908.920044,1932.23999,9/24/15
2015-09-23,1943.23999,1949.52002,1932.569946,1938.76001,9/23/15
2015-09-22,1961.390015,1961.390015,1929.219971,1942.73999,9/22/15
2015-09-21,1960.839966,1979.640015,1955.800049,1966.969971,9/21/15
2015-09-18,1989.660034,1989.660034,1953.449951,1958.030029,9/18/15
2015-09-17,1995.329956,2020.859985,1986.72998,1990.199951,9/17/15
2015-09-16,1978.02002,1997.26001,1977.930054,1995.310059,9/16/15
2015-09-15,1955.099976,1983.189941,1954.300049,1978.089966,9/15/15
2015-09-14,1963.060059,1963.060059,1948.27002,1953.030029,9/14/15
2015-09-11,1951.449951,1961.050049,1939.189941,1961.050049,9/11/15
2015-09-10,1941.589966,1965.290039,1937.189941,1952.290039,9/10/15
2015-09-09,1971.449951,1988.630005,1937.880005,1942.040039,9/9/15
2015-09-08,1927.300049,1970.420044,1927.300049,1969.410034,9/8/15
2015-09-04,1947.76001,1947.76001,1911.209961,1921.219971,9/4/15
2015-09-03,1950.790039,1975.01001,1944.719971,1951.130005,9/3/15
2015-09-02,1916.52002,1948.910034,1916.52002,1948.859985,9/2/15
2015-09-01,1970.089966,1970.089966,1903.069946,1913.849976,9/1/15
2015-08-31,1986.72998,1986.72998,1965.97998,1972.180054,8/31/15
2015-08-28,1986.060059,1993.47998,1975.189941,1988.869995,8/28/15
2015-08-27,1942.77002,1989.599976,1942.77002,1987.660034,8/27/15
2015-08-26,1872.75,1943.089966,1872.75,1940.51001,8/26/15
2015-08-25,1898.079956,1948.040039,1867.079956,1867.609985,8/25/15
2015-08-24,1965.150024,1965.150024,1867.01001,1893.209961,8/24/15
2015-08-21,2034.079956,2034.079956,1970.890015,1970.890015,8/21/15
2015-08-20,2076.610107,2076.610107,2035.72998,2035.72998,8/20/15
2015-08-19,2095.689941,2096.169922,2070.530029,2079.610107,8/19/15
2015-08-18,2101.98999,2103.469971,2094.139893,2096.919922,8/18/15
2015-08-17,2089.699951,2102.870117,2079.300049,2102.439941,8/17/15
2015-08-14,2083.149902,2092.449951,2080.610107,2091.540039,8/14/15
2015-08-13,2086.189941,2092.929932,2078.26001,2083.389893,8/13/15
2015-08-12,2081.100098,2089.060059,2052.090088,2086.050049,8/12/15
2015-08-11,2102.659912,2102.659912,2076.48999,2084.070068,8/11/15
2015-08-10,2080.97998,2105.350098,2080.97998,2104.179932,8/10/15
2015-08-07,2082.610107,2082.610107,2067.909912,2077.570068,8/7/15
2015-08-06,2100.75,2103.320068,2075.530029,2083.560059,8/6/15
2015-08-05,2095.27002,2112.659912,2095.27002,2099.840088,8/5/15
2015-08-04,2097.679932,2102.51001,2088.600098,2093.320068,8/4/15
2015-08-03,2104.48999,2105.699951,2087.310059,2098.040039,8/3/15
2015-07-31,2111.600098,2114.23999,2102.070068,2103.840088,7/31/15
2015-07-30,2106.780029,2110.47998,2094.969971,2108.629883,7/30/15
2015-07-29,2094.699951,2110.600098,2094.080078,2108.570068,7/29/15
2015-07-28,2070.75,2095.600098,2069.090088,2093.25,7/28/15
2015-07-27,2078.189941,2078.189941,2063.52002,2067.639893,7/27/15
2015-07-24,2102.23999,2106.01001,2077.090088,2079.649902,7/24/15
2015-07-23,2114.159912,2116.870117,2098.629883,2102.149902,7/23/15
2015-07-22,2118.209961,2118.51001,2110,2114.149902,7/22/15
2015-07-21,2127.550049,2128.48999,2115.399902,2119.209961,7/21/15
2015-07-20,2126.850098,2132.820068,2123.659912,2128.280029,7/20/15
2015-07-17,2126.800049,2128.909912,2119.879883,2126.639893,7/17/15
2015-07-16,2110.550049,2124.419922,2110.550049,2124.290039,7/16/15
2015-07-15,2109.01001,2114.139893,2102.48999,2107.399902,7/15/15
2015-07-14,2099.719971,2111.97998,2098.179932,2108.949951,7/14/15
2015-07-13,2080.030029,2100.669922,2080.030029,2099.600098,7/13/15
2015-07-10,2052.73999,2081.310059,2052.73999,2076.620117,7/10/15
2015-07-09,2049.72998,2074.280029,2049.72998,2051.310059,7/9/15
2015-07-08,2077.659912,2077.659912,2044.660034,2046.680054,7/8/15
2015-07-07,2069.52002,2083.73999,2044.02002,2081.340088,7/7/15
2015-07-06,2073.949951,2078.610107,2058.399902,2068.76001,7/6/15
2015-07-02,2078.030029,2085.060059,2071.02002,2076.780029,7/2/15
2015-07-01,2067,2082.780029,2067,2077.419922,7/1/15
2015-06-30,2061.189941,2074.280029,2056.320068,2063.110107,6/30/15
2015-06-29,2098.629883,2098.629883,2056.639893,2057.639893,6/29/15
2015-06-26,2102.620117,2108.919922,2095.379883,2101.48999,6/26/15
2015-06-25,2109.959961,2116.040039,2101.780029,2102.310059,6/25/15
2015-06-24,2123.649902,2125.100098,2108.580078,2108.580078,6/24/15
2015-06-23,2123.159912,2128.030029,2119.889893,2124.199951,6/23/15
2015-06-22,2112.5,2129.870117,2112.5,2122.850098,6/22/15
2015-06-19,2121.060059,2121.639893,2109.449951,2109.98999,6/19/15
2015-06-18,2101.580078,2126.649902,2101.580078,2121.23999,6/18/15
2015-06-17,2097.399902,2106.790039,2088.860107,2100.439941,6/17/15
2015-06-16,2084.26001,2097.399902,2082.100098,2096.290039,6/16/15
2015-06-15,2091.340088,2091.340088,2072.48999,2084.429932,6/15/15
2015-06-12,2107.429932,2107.429932,2091.330078,2094.110107,6/12/15
2015-06-11,2106.23999,2115.02002,2106.23999,2108.860107,6/11/15
2015-06-10,2081.120117,2108.5,2081.120117,2105.199951,6/10/15
2015-06-09,2079.070068,2085.620117,2072.139893,2080.149902,6/9/15
2015-06-08,2092.340088,2093.01001,2079.110107,2079.280029,6/8/15
2015-06-05,2095.090088,2100.98999,2085.669922,2092.830078,6/5/15
2015-06-04,2112.350098,2112.889893,2093.22998,2095.840088,6/4/15
2015-06-03,2110.639893,2121.919922,2109.610107,2114.070068,6/3/15
2015-06-02,2110.409912,2117.590088,2099.139893,2109.600098,6/2/15
2015-06-01,2108.639893,2119.149902,2102.540039,2111.72998,6/1/15
2015-05-29,2120.659912,2120.659912,2104.889893,2107.389893,5/29/15
2015-05-28,2122.27002,2122.27002,2112.860107,2120.790039,5/28/15
2015-05-27,2105.129883,2126.219971,2105.129883,2123.47998,5/27/15
2015-05-26,2125.340088,2125.340088,2099.179932,2104.199951,5/26/15
2015-05-22,2130.360107,2132.149902,2126.060059,2126.060059,5/22/15
2015-05-21,2125.550049,2134.280029,2122.949951,2130.820068,5/21/15
2015-05-20,2127.790039,2134.719971,2122.590088,2125.850098,5/20/15
2015-05-19,2129.449951,2133.02002,2124.5,2127.830078,5/19/15
2015-05-18,2121.300049,2131.780029,2120.01001,2129.199951,5/18/15
2015-05-15,2122.070068,2123.889893,2116.810059,2122.72998,5/15/15
2015-05-14,2100.429932,2121.449951,2100.429932,2121.100098,5/14/15
2015-05-13,2099.620117,2110.189941,2096.040039,2098.47998,5/13/15
2015-05-12,2102.870117,2105.060059,2085.570068,2099.120117,5/12/15
2015-05-11,2115.560059,2117.689941,2104.580078,2105.330078,5/11/15
2015-05-08,2092.129883,2117.659912,2092.129883,2116.100098,5/8/15
2015-05-07,2079.959961,2092.899902,2074.98999,2088,5/7/15
2015-05-06,2091.26001,2098.419922,2067.929932,2080.149902,5/6/15
2015-05-05,2112.629883,2115.23999,2088.459961,2089.459961,5/5/15
2015-05-04,2110.22998,2120.949951,2110.22998,2114.48999,5/4/15
2015-05-01,2087.379883,2108.409912,2087.379883,2108.290039,5/1/15
2015-04-30,2105.52002,2105.52002,2077.590088,2085.51001,4/30/15
2015-04-29,2112.48999,2113.649902,2097.409912,2106.850098,4/29/15
2015-04-28,2108.350098,2116.040039,2094.889893,2114.76001,4/28/15
2015-04-27,2119.290039,2125.919922,2107.040039,2108.919922,4/27/15
2015-04-24,2112.800049,2120.919922,2112.800049,2117.689941,4/24/15
2015-04-23,2107.209961,2120.48999,2103.189941,2112.929932,4/23/15
2015-04-22,2098.27002,2109.97998,2091.050049,2107.959961,4/22/15
2015-04-21,2102.820068,2109.639893,2094.379883,2097.290039,4/21/15
2015-04-20,2084.110107,2103.939941,2084.110107,2100.399902,4/20/15
2015-04-17,2102.580078,2102.580078,2072.370117,2081.179932,4/17/15
2015-04-16,2105.959961,2111.300049,2100.02002,2104.98999,4/16/15
2015-04-15,2097.820068,2111.909912,2097.820068,2106.629883,4/15/15
2015-04-14,2092.280029,2098.620117,2083.23999,2095.840088,4/14/15
2015-04-13,2102.030029,2107.649902,2092.330078,2092.429932,4/13/15
2015-04-10,2091.51001,2102.610107,2091.51001,2102.060059,4/10/15
2015-04-09,2081.290039,2093.310059,2074.290039,2091.179932,4/9/15
2015-04-08,2076.939941,2086.689941,2073.300049,2081.899902,4/8/15
2015-04-07,2080.790039,2089.810059,2076.100098,2076.330078,4/7/15
2015-04-06,2064.870117,2086.98999,2056.52002,2080.620117,4/6/15
2015-04-02,2060.030029,2072.169922,2057.320068,2066.959961,4/2/15
2015-04-01,2067.629883,2067.629883,2048.379883,2059.689941,4/1/15
2015-03-31,2084.050049,2084.050049,2067.040039,2067.889893,3/31/15
2015-03-30,2064.110107,2088.969971,2064.110107,2086.23999,3/30/15
2015-03-27,2055.780029,2062.830078,2052.959961,2061.02002,3/27/15
2015-03-26,2059.939941,2067.149902,2045.5,2056.149902,3/26/15
2015-03-25,2093.100098,2097.429932,2061.050049,2061.050049,3/25/15
2015-03-24,2103.939941,2107.629883,2091.5,2091.5,3/24/15
2015-03-23,2107.98999,2114.860107,2104.419922,2104.419922,3/23/15
2015-03-20,2090.320068,2113.919922,2090.320068,2108.100098,3/20/15
2015-03-19,2098.689941,2098.689941,2085.560059,2089.27002,3/19/15
2015-03-18,2072.840088,2106.850098,2061.22998,2099.5,3/18/15
2015-03-17,2080.590088,2080.590088,2065.080078,2074.280029,3/17/15
2015-03-16,2055.350098,2081.409912,2055.350098,2081.189941,3/16/15
2015-03-13,2064.560059,2064.560059,2041.170044,2053.399902,3/13/15
2015-03-12,2041.099976,2066.409912,2041.099976,2065.949951,3/12/15
2015-03-11,2044.689941,2050.080078,2039.689941,2040.23999,3/11/15
2015-03-10,2076.139893,2076.139893,2044.160034,2044.160034,3/10/15
2015-03-09,2072.25,2083.48999,2072.209961,2079.429932,3/9/15
2015-03-06,2100.909912,2100.909912,2067.27002,2071.26001,3/6/15
2015-03-05,2098.540039,2104.25,2095.219971,2101.040039,3/5/15
2015-03-04,2107.719971,2107.719971,2094.48999,2098.530029,3/4/15
2015-03-03,2115.76001,2115.76001,2098.26001,2107.780029,3/3/15
2015-03-02,2105.22998,2117.52002,2104.5,2117.389893,3/2/15
2015-02-27,2110.879883,2112.73999,2103.75,2104.5,2/27/15
2015-02-26,2113.909912,2113.909912,2103.76001,2110.73999,2/26/15
2015-02-25,2115.300049,2119.590088,2109.889893,2113.860107,2/25/15
2015-02-24,2109.100098,2117.939941,2105.870117,2115.47998,2/24/15
2015-02-23,2109.830078,2110.050049,2103,2109.659912,2/23/15
2015-02-20,2097.649902,2110.610107,2085.439941,2110.300049,2/20/15
2015-02-19,2099.25,2102.129883,2090.790039,2097.449951,2/19/15
2015-02-18,2099.159912,2100.22998,2092.149902,2099.679932,2/18/15
2015-02-17,2096.469971,2101.300049,2089.800049,2100.340088,2/17/15
2015-02-13,2088.780029,2097.030029,2086.699951,2096.98999,2/13/15
2015-02-12,2069.97998,2088.530029,2069.97998,2088.47998,2/12/15
2015-02-11,2068.550049,2073.47998,2057.98999,2068.530029,2/11/15
2015-02-10,2049.379883,2070.860107,2048.620117,2068.590088,2/10/15
2015-02-09,2053.469971,2056.159912,2041.880005,2046.73999,2/9/15
2015-02-06,2062.280029,2072.399902,2049.969971,2055.469971,2/6/15
2015-02-05,2043.449951,2063.550049,2043.449951,2062.52002,2/5/15
2015-02-04,2048.860107,2054.73999,2036.719971,2041.51001,2/4/15
2015-02-03,2022.709961,2050.300049,2022.709961,2050.030029,2/3/15
2015-02-02,1996.670044,2021.660034,1980.900024,2020.849976,2/2/15
2015-01-30,2019.349976,2023.319946,1993.380005,1994.98999,1/30/15
2015-01-29,2002.449951,2024.640015,1989.180054,2021.25,1/29/15
2015-01-28,2032.339966,2042.48999,2001.48999,2002.160034,1/28/15
2015-01-27,2047.859985,2047.859985,2019.910034,2029.550049,1/27/15
2015-01-26,2050.419922,2057.620117,2040.969971,2057.090088,1/26/15
2015-01-23,2062.97998,2062.97998,2050.540039,2051.820068,1/23/15
2015-01-22,2034.300049,2064.620117,2026.380005,2063.149902,1/22/15
2015-01-21,2020.189941,2038.290039,2012.040039,2032.119995,1/21/15
2015-01-20,2020.76001,2028.939941,2004.48999,2022.550049,1/20/15
2015-01-16,1992.25,2020.459961,1988.119995,2019.420044,1/16/15
2015-01-15,2013.75,2021.349976,1991.469971,1992.670044,1/15/15
2015-01-14,2018.400024,2018.400024,1988.439941,2011.27002,1/14/15
2015-01-13,2031.579956,2056.929932,2008.25,2023.030029,1/13/15
2015-01-12,2046.130005,2049.300049,2022.579956,2028.26001,1/12/15
2015-01-09,2063.449951,2064.429932,2038.329956,2044.810059,1/9/15
2015-01-08,2030.609985,2064.080078,2030.609985,2062.139893,1/8/15
2015-01-07,2005.550049,2029.609985,2005.550049,2025.900024,1/7/15
2015-01-06,2022.150024,2030.25,1992.439941,2002.609985,1/6/15
2015-01-05,2054.439941,2054.439941,2017.339966,2020.579956,1/5/15
2015-01-02,2058.899902,2072.360107,2046.040039,2058.199951,1/2/15
2014-12-31,2082.110107,2085.580078,2057.939941,2058.899902,12/31/14
2014-12-30,2088.48999,2088.48999,2079.530029,2080.350098,12/30/14
2014-12-29,2087.629883,2093.550049,2085.75,2090.570068,12/29/14
2014-12-26,2084.300049,2092.699951,2084.300049,2088.77002,12/26/14
2014-12-24,2083.25,2087.560059,2081.860107,2081.879883,12/24/14
2014-12-23,2081.47998,2086.72998,2079.77002,2082.169922,12/23/14
2014-12-22,2069.280029,2078.76001,2069.280029,2078.540039,12/22/14
2014-12-19,2061.040039,2077.850098,2061.030029,2070.649902,12/19/14
2014-12-18,2018.97998,2061.22998,2018.97998,2061.22998,12/18/14
2014-12-17,1973.77002,2016.75,1973.77002,2012.890015,12/17/14
2014-12-16,1986.709961,2016.890015,1972.560059,1972.73999,12/16/14
2014-12-15,2005.030029,2018.689941,1982.26001,1989.630005,12/15/14
2014-12-12,2030.359985,2032.25,2002.329956,2002.329956,12/12/14
2014-12-11,2027.920044,2055.530029,2027.920044,2035.329956,12/11/14
2014-12-10,2058.860107,2058.860107,2024.26001,2026.140015,12/10/14
2014-12-09,2056.550049,2060.600098,2034.170044,2059.820068,12/9/14
2014-12-08,2074.840088,2075.780029,2054.27002,2060.310059,12/8/14
2014-12-05,2072.780029,2079.469971,2070.810059,2075.370117,12/5/14
2014-12-04,2073.639893,2077.340088,2062.340088,2071.919922,12/4/14
2014-12-03,2067.449951,2076.280029,2066.649902,2074.330078,12/3/14
2014-12-02,2053.77002,2068.77002,2053.77002,2066.550049,12/2/14
2014-12-01,2065.780029,2065.780029,2049.570068,2053.439941,12/1/14
2014-11-28,2074.780029,2075.76001,2065.060059,2067.560059,11/28/14
2014-11-26,2067.360107,2073.290039,2066.620117,2072.830078,11/26/14
2014-11-25,2070.149902,2074.209961,2064.75,2067.030029,11/25/14
2014-11-24,2065.070068,2070.169922,2065.070068,2069.409912,11/24/14
2014-11-21,2057.459961,2071.459961,2056.75,2063.5,11/21/14
2014-11-20,2045.869995,2053.840088,2040.48999,2052.75,11/20/14
2014-11-19,2051.159912,2052.139893,2040.369995,2048.719971,11/19/14
2014-11-18,2041.47998,2056.080078,2041.47998,2051.800049,11/18/14
2014-11-17,2038.290039,2043.069946,2034.459961,2041.319946,11/17/14
2014-11-14,2039.73999,2042.219971,2035.199951,2039.819946,11/14/14
2014-11-13,2039.209961,2046.180054,2030.439941,2039.329956,11/13/14
2014-11-12,2037.75,2040.329956,2031.949951,2038.25,11/12/14
2014-11-11,2038.199951,2041.280029,2035.280029,2039.680054,11/11/14
2014-11-10,2032.01001,2038.699951,2030.170044,2038.26001,11/10/14
2014-11-07,2032.359985,2034.26001,2025.069946,2031.920044,11/7/14
2014-11-06,2023.329956,2031.609985,2015.859985,2031.209961,11/6/14
2014-11-05,2015.290039,2023.77002,2014.420044,2023.569946,11/5/14
2014-11-04,2015.810059,2015.97998,2001.01001,2012.099976,11/4/14
2014-11-03,2018.209961,2024.459961,2013.680054,2017.810059,11/3/14
2014-10-31,2001.199951,2018.189941,2001.199951,2018.050049,10/31/14
2014-10-30,1979.48999,1999.400024,1974.75,1994.650024,10/30/14
2014-10-29,1983.290039,1991.400024,1969.040039,1982.300049,10/29/14
2014-10-28,1964.140015,1985.050049,1964.140015,1985.050049,10/28/14
2014-10-27,1962.969971,1964.640015,1951.369995,1961.630005,10/27/14
2014-10-24,1951.589966,1965.27002,1946.27002,1964.579956,10/24/14
2014-10-23,1931.02002,1961.949951,1931.02002,1950.819946,10/23/14
2014-10-22,1941.290039,1949.310059,1926.829956,1927.109985,10/22/14
2014-10-21,1909.380005,1942.449951,1909.380005,1941.280029,10/21/14
2014-10-20,1885.619995,1905.030029,1882.300049,1904.01001,10/20/14
2014-10-17,1864.910034,1898.160034,1864.910034,1886.76001,10/17/14
2014-10-16,1855.949951,1876.01001,1835.02002,1862.76001,10/16/14
2014-10-15,1874.180054,1874.180054,1820.660034,1862.48999,10/15/14
2014-10-14,1877.109985,1898.709961,1871.790039,1877.699951,10/14/14
2014-10-13,1905.650024,1912.089966,1874.140015,1874.73999,10/13/14
2014-10-10,1925.630005,1936.97998,1906.050049,1906.130005,10/10/14
2014-10-09,1967.680054,1967.680054,1927.560059,1928.209961,10/9/14
2014-10-08,1935.550049,1970.359985,1925.25,1968.890015,10/8/14
2014-10-07,1962.359985,1962.359985,1934.869995,1935.099976,10/7/14
2014-10-06,1970.01001,1977.839966,1958.430054,1964.819946,10/6/14
2014-10-03,1948.119995,1971.189941,1948.119995,1967.900024,10/3/14
2014-10-02,1945.829956,1952.319946,1926.030029,1946.170044,10/2/14
2014-10-01,1971.439941,1971.439941,1941.719971,1946.160034,10/1/14
2014-09-30,1978.209961,1985.170044,1968.959961,1972.290039,9/30/14
2014-09-29,1978.959961,1981.280029,1964.040039,1977.800049,9/29/14
2014-09-26,1966.219971,1986.369995,1966.219971,1982.849976,9/26/14
2014-09-25,1997.319946,1997.319946,1965.98999,1965.98999,9/25/14
2014-09-24,1983.339966,1999.790039,1978.630005,1998.300049,9/24/14
2014-09-23,1992.780029,1995.410034,1982.77002,1982.77002,9/23/14
2014-09-22,2009.079956,2009.079956,1991.01001,1994.290039,9/22/14
2014-09-19,2012.73999,2019.26001,2006.589966,2010.400024,9/19/14
2014-09-18,2003.069946,2012.339966,2003.069946,2011.359985,9/18/14
2014-09-17,1999.300049,2010.73999,1993.290039,2001.569946,9/17/14
2014-09-16,1981.930054,2002.280029,1979.060059,1998.97998,9/16/14
2014-09-15,1986.040039,1987.180054,1978.47998,1984.130005,9/15/14
2014-09-12,1996.73999,1996.73999,1980.26001,1985.540039,9/12/14
2014-09-11,1992.849976,1997.650024,1985.930054,1997.449951,9/11/14
2014-09-10,1988.410034,1996.660034,1982.98999,1995.689941,9/10/14
2014-09-09,2000.72998,2001.01001,1984.609985,1988.439941,9/9/14
2014-09-08,2007.170044,2007.170044,1995.599976,2001.540039,9/8/14
2014-09-05,1998,2007.709961,1990.099976,2007.709961,9/5/14
2014-09-04,2001.670044,2011.170044,1992.540039,1997.650024,9/4/14
2014-09-03,2003.569946,2009.280029,1998.140015,2000.719971,9/3/14
2014-09-02,2004.069946,2006.119995,1994.849976,2002.280029,9/2/14
2014-08-29,1998.449951,2003.380005,1994.650024,2003.369995,8/29/14
2014-08-28,1997.420044,1998.550049,1990.52002,1996.73999,8/28/14
2014-08-27,2000.540039,2002.140015,1996.199951,2000.119995,8/27/14
2014-08-26,1998.589966,2005.040039,1998.589966,2000.02002,8/26/14
2014-08-25,1991.73999,2001.949951,1991.73999,1997.920044,8/25/14
2014-08-22,1992.599976,1993.540039,1984.76001,1988.400024,8/22/14
2014-08-21,1986.819946,1994.76001,1986.819946,1992.369995,8/21/14
2014-08-20,1980.459961,1988.569946,1977.680054,1986.51001,8/20/14
2014-08-19,1972.72998,1982.569946,1972.72998,1981.599976,8/19/14
2014-08-18,1958.359985,1971.98999,1958.359985,1971.73999,8/18/14
2014-08-15,1958.869995,1964.040039,1941.5,1955.060059,8/15/14
2014-08-14,1947.410034,1955.22998,1947.410034,1955.180054,8/14/14
2014-08-13,1935.599976,1948.410034,1935.599976,1946.719971,8/13/14
2014-08-12,1935.72998,1939.650024,1928.290039,1933.75,8/12/14
2014-08-11,1933.430054,1944.900024,1933.430054,1936.920044,8/11/14
2014-08-08,1910.349976,1932.380005,1909.01001,1931.589966,8/8/14
2014-08-07,1923.030029,1928.890015,1904.780029,1909.569946,8/7/14
2014-08-06,1917.290039,1927.910034,1911.449951,1920.23999,8/6/14
2014-08-05,1936.339966,1936.339966,1913.77002,1920.209961,8/5/14
2014-08-04,1926.619995,1942.920044,1921.199951,1938.98999,8/4/14
2014-08-01,1929.800049,1937.349976,1916.369995,1925.150024,8/1/14
2014-07-31,1965.140015,1965.140015,1930.670044,1930.670044,7/31/14
2014-07-30,1973.209961,1978.900024,1962.420044,1970.069946,7/30/14
2014-07-29,1980.030029,1984.849976,1969.949951,1969.949951,7/29/14
2014-07-28,1978.25,1981.52002,1967.310059,1978.910034,7/28/14
2014-07-25,1984.599976,1984.599976,1974.369995,1978.339966,7/25/14
2014-07-24,1988.069946,1991.390015,1985.790039,1987.97998,7/24/14
2014-07-23,1985.319946,1989.22998,1982.439941,1987.01001,7/23/14
2014-07-22,1975.650024,1986.23999,1975.650024,1983.530029,7/22/14
2014-07-21,1976.930054,1976.930054,1965.77002,1973.630005,7/21/14
2014-07-18,1961.540039,1979.910034,1960.819946,1978.219971,7/18/14
2014-07-17,1979.75,1981.800049,1955.589966,1958.119995,7/17/14
2014-07-16,1976.349976,1983.939941,1975.670044,1981.569946,7/16/14
2014-07-15,1977.359985,1982.52002,1965.339966,1973.280029,7/15/14
2014-07-14,1969.859985,1979.849976,1969.859985,1977.099976,7/14/14
2014-07-11,1965.76001,1968.670044,1959.630005,1967.569946,7/11/14
2014-07-10,1966.670044,1969.839966,1952.859985,1964.680054,7/10/14
2014-07-09,1965.099976,1974.150024,1965.099976,1972.829956,7/9/14
2014-07-08,1976.390015,1976.390015,1959.459961,1963.709961,7/8/14
2014-07-07,1984.219971,1984.219971,1974.880005,1977.650024,7/7/14
2014-07-03,1975.880005,1985.589966,1975.880005,1985.439941,7/3/14
2014-07-02,1973.060059,1976.670044,1972.579956,1974.619995,7/2/14
2014-07-01,1962.290039,1978.579956,1962.290039,1973.319946,7/1/14
2014-06-30,1960.790039,1964.23999,1958.219971,1960.22998,6/30/14
2014-06-27,1956.560059,1961.469971,1952.180054,1960.959961,6/27/14
2014-06-26,1959.890015,1959.890015,1944.689941,1957.219971,6/26/14
2014-06-25,1949.27002,1960.829956,1947.48999,1959.530029,6/25/14
2014-06-24,1961.969971,1968.170044,1948.339966,1949.97998,6/24/14
2014-06-23,1962.920044,1963.73999,1958.890015,1962.609985,6/23/14
2014-06-20,1960.449951,1963.910034,1959.170044,1962.869995,6/20/14
2014-06-19,1957.5,1959.869995,1952.26001,1959.47998,6/19/14
2014-06-18,1942.72998,1957.73999,1939.290039,1956.97998,6/18/14
2014-06-17,1937.150024,1943.689941,1933.550049,1941.98999,6/17/14
2014-06-16,1934.839966,1941.150024,1930.910034,1937.780029,6/16/14
2014-06-13,1930.800049,1937.300049,1927.689941,1936.160034,6/13/14
2014-06-12,1943.349976,1943.349976,1925.780029,1930.109985,6/12/14
2014-06-11,1949.369995,1949.369995,1940.079956,1943.890015,6/11/14
2014-06-10,1950.339966,1950.859985,1944.640015,1950.790039,6/10/14
2014-06-09,1948.969971,1955.550049,1947.160034,1951.27002,6/9/14
2014-06-06,1942.410034,1949.439941,1942.410034,1949.439941,6/6/14
2014-06-05,1928.52002,1941.73999,1922.930054,1940.459961,6/5/14
2014-06-04,1923.060059,1928.630005,1918.599976,1927.880005,6/4/14
2014-06-03,1923.069946,1925.069946,1918.790039,1924.23999,6/3/14
2014-06-02,1923.869995,1925.880005,1915.97998,1924.969971,6/2/14
2014-05-30,1920.329956,1924.030029,1916.640015,1923.569946,5/30/14
2014-05-29,1910.599976,1920.030029,1909.819946,1920.030029,5/29/14
2014-05-28,1911.77002,1914.459961,1907.300049,1909.780029,5/28/14
2014-05-27,1902.01001,1912.280029,1902.01001,1911.910034,5/27/14
2014-05-23,1893.319946,1901.26001,1893.319946,1900.530029,5/23/14
2014-05-22,1888.189941,1896.329956,1885.390015,1892.48999,5/22/14
2014-05-21,1873.339966,1888.800049,1873.339966,1888.030029,5/21/14
2014-05-20,1884.880005,1884.880005,1868.140015,1872.829956,5/20/14
2014-05-19,1876.660034,1886,1872.420044,1885.079956,5/19/14
2014-05-16,1871.189941,1878.280029,1864.819946,1877.859985,5/16/14
2014-05-15,1888.160034,1888.160034,1862.359985,1870.849976,5/15/14
2014-05-14,1897.130005,1897.130005,1885.77002,1888.530029,5/14/14
2014-05-13,1896.75,1902.170044,1896.060059,1897.449951,5/13/14
2014-05-12,1880.030029,1897.130005,1880.030029,1896.650024,5/12/14
2014-05-09,1875.27002,1878.569946,1867.02002,1878.47998,5/9/14
2014-05-08,1877.390015,1889.069946,1870.050049,1875.630005,5/8/14
2014-05-07,1868.530029,1878.829956,1859.790039,1878.209961,5/7/14
2014-05-06,1883.689941,1883.689941,1867.719971,1867.719971,5/6/14
2014-05-05,1879.449951,1885.51001,1866.77002,1884.660034,5/5/14
2014-05-02,1885.300049,1891.329956,1878.5,1881.140015,5/2/14
2014-05-01,1884.390015,1888.589966,1878.040039,1883.680054,5/1/14
2014-04-30,1877.099976,1885.199951,1872.689941,1883.949951,4/30/14
2014-04-29,1870.780029,1880.599976,1870.780029,1878.329956,4/29/14
2014-04-28,1865,1877.01001,1850.609985,1869.430054,4/28/14
2014-04-25,1877.719971,1877.719971,1859.699951,1863.400024,4/25/14
2014-04-24,1881.969971,1884.060059,1870.23999,1878.609985,4/24/14
2014-04-23,1879.319946,1879.75,1873.910034,1875.390015,4/23/14
2014-04-22,1872.569946,1884.890015,1872.569946,1879.550049,4/22/14
2014-04-21,1865.790039,1871.890015,1863.180054,1871.890015,4/21/14
2014-04-17,1861.72998,1869.630005,1856.719971,1864.849976,4/17/14
2014-04-16,1846.01001,1862.310059,1846.01001,1862.310059,4/16/14
2014-04-15,1831.449951,1844.02002,1816.290039,1842.97998,4/15/14
2014-04-14,1818.180054,1834.189941,1815.800049,1830.609985,4/14/14
2014-04-11,1830.650024,1835.069946,1814.359985,1815.689941,4/11/14
2014-04-10,1872.280029,1872.530029,1830.869995,1833.079956,4/10/14
2014-04-09,1852.640015,1872.430054,1852.380005,1872.180054,4/9/14
